name,solvedCount,contestId,index,rating
Regular Bracket Sequences,21512,1574,A,800
Swaps,14262,1573,B,1400
Countdown,20971,1573,A,800
Stations,243,1572,F,3400
Polygon,281,1572,E,3000
Bridge Club,483,1572,D,2800
Paint,1405,1572,C,2700
Xor of 3,1764,1572,B,2500
Book,8661,1572,A,1800
Two Railroads,38,1571,J,3000
Physical Examination,56,1571,I,3200
Laser Beams,46,1571,H,2900
A Battle Against a Dragon,74,1571,G,2500
Kotlinforces,180,1571,F,2000
Fix the String,330,1571,E,1700
Sweepstake,326,1571,D,1800
Rhyme,371,1571,C,1800
Epic Novel,694,1571,B,1300
Sequence of Comparisons,1268,1571,A,800
Palindromic Hamiltonian Path,232,1569,F,3000
Playoff Restoration,788,1569,E,2600
Inconvenient Pairs,4319,1569,D,1900
Jury Meeting,11770,1569,C,1500
Chess Tournament,18665,1569,B,1000
Balanced Substring,25352,1569,A,800
One-Four Overload,734,1567,F,2700
Non-Decreasing Dilemma,3548,1567,E,2200
Expression Evaluation Error,4431,1567,D,2000
Carrying Conundrum,11936,1567,C,1600
MEXor Mixup,22019,1567,B,1000
Domino Disaster,29792,1567,A,800
Xor-quiz,127,1566,H,3200
Four Vertices,337,1566,G,3100
Points Movement,933,1566,F,2600
Buds Re-hanging,4049,1566,E,2000
Seating Arrangements (hard version) ,7733,1566,D2,1600
Seating Arrangements (easy version) ,13842,1566,D1,1100
MAX-MEX Cut,17190,1566,C,1000
MIN-MEX Cut,19262,1566,B,800
Median Maximization,22908,1566,A,800
Tubular Bells,376,1562,F,2900
Rescue Niwen!,1346,1562,E,2500
Two Hundred Twenty One (hard version),2084,1562,D2,2200
Two Hundred Twenty One (easy version),6225,1562,D1,1700
Rings,13022,1562,C,1500
Scenes From a Memory,19278,1562,B,1000
The Miracle and the Sleeper,25246,1562,A,800
Up the Strip (simplified version),5485,1561,D1,1700
Deep Down Below,13851,1561,C,1300
Simply Strange Sort,16483,1561,A,800
Nearest Beautiful Number (hard version),4245,1560,F2,2100
Nearest Beautiful Number (easy version),5981,1560,F1,1900
Polycarp and String Transformation,7763,1560,E,1800
Make a Power of Two,17811,1560,D,1300
Infinity Table,26243,1560,C,800
Who's Opposite?,34992,1560,B,800
Dislike of Threes,56974,1560,A,800
Mocha and Stars,2237,1559,E,2200
Mocha and Diana (Hard Version),2558,1559,D2,2500
Mocha and Diana (Easy Version),13394,1559,D1,1400
Mocha and Hiking,19930,1559,C,1200
Mocha and Red and Blue,22126,1559,B,900
Mocha and Math,29542,1559,A,900
Strange Sort,364,1558,F,3300
Down Below,451,1558,E,3000
Top-Notch Insertions,935,1558,D,2600
Bottom-Tier Reversals,3188,1558,C,2000
Up the Strip,4674,1558,B,1900
Charmed by the Game,10960,1558,A,1300
Assiut Chess,701,1557,E,2800
Ezzat and Grid,2491,1557,D,2200
Moamen and XOR,8414,1557,C,1700
Moamen and k-subarrays,23004,1557,B,1100
Ezzat and Two Subsequences,27600,1557,A,800
DIY Tree,330,1556,H,3300
Gates to Another World,312,1556,G,3300
Sports Betting,1190,1556,F,2500
Equilibrium,2526,1556,E,2200
Take a Guess,6660,1556,D,1800
Compressed Bracket Sequence,5697,1556,C,1800
Take Your Places!,12498,1556,B,1300
A Variety of Operations,17942,1556,A,800
Good Graph,833,1555,F,2700
Boring Segments,3904,1555,E,2100
Say No to Palindromes,11941,1555,D,1600
Coin Rows,21126,1555,C,1300
Two Tables,15779,1555,B,1300
PizzaForces,27536,1555,A,900
You,1191,1554,E,2600
Diane,9206,1554,D,1800
Mikasa,8666,1554,C,1800
Cobb,12548,1554,B,1700
Cherry,28810,1554,A,800
Stairs,198,1553,I,3400
XOR and Distance,677,1553,H,2900
Common Divisor Graph,984,1553,G,2700
Pairwise Modulo,2127,1553,F,2300
Permutation Shift,3261,1553,E,2100
Backspace,13455,1553,D,1500
Penalty,17495,1553,C,1200
Reverse String,13912,1553,B,1300
Digits Sum,30436,1553,A,800
Organizing a Music Festival,123,1552,I,3400
Guess the Perimeter,329,1552,H,3300
A Serious Referee,459,1552,G,3000
Telepanting,2823,1552,F,2200
Colors and Intervals,1789,1552,E,2300
Array Differentiation,6782,1552,D,1800
Maximize the Intersections,5818,1552,C,1800
Running for Gold,15133,1552,B,1500
Subsequence Permutation,23619,1552,A,800
Equidistant Vertices,1776,1551,F,2200
Fixed Points,3752,1551,E,2000
Domino (hard version),2688,1551,D2,2100
Domino (easy version),6919,1551,D1,1700
Interesting Story,13018,1551,C,1500
Wonderful Coloring - 2,15198,1551,B2,1400
Wonderful Coloring - 1,28830,1551,B1,800
Polycarp and Coins,49202,1551,A,800
Jumping Around,639,1550,F,2700
Stringforces,1464,1550,E,2500
Excellent Arrays,1796,1550,D,2300
Manhattan Subarrays,10009,1550,C,1700
Maximum Cost Deletion,25936,1550,B,1000
Find The Array,27774,1550,A,800
Gregor and the Pawn Game,23955,1549,B,800
Gregor and Cryptography,31745,1549,A,800
Gregor and the Two Painters,345,1548,E,3400
Gregor and the Odd Cows (Hard),240,1548,D2,3300
Gregor and the Odd Cows (Easy),1437,1548,D1,2300
The Three Little Pigs,1766,1548,C,2500
Integers Have Friends,9467,1548,B,1800
Web of Lies,16141,1548,A,1400
How Many Paths?,2901,1547,G,2100
Array Stabilization (GCD version),5617,1547,F,1900
Air Conditioners,14061,1547,E,1500
Co-growing Sequence,16263,1547,D,1300
Pair Programming,22203,1547,C,1100
Alphabetical Strings,26101,1547,B,800
Shortest Path with Obstacle,30072,1547,A,800
AquaMoon and Stolen String,12910,1546,B,1200
AquaMoon and Two Arrays,18127,1546,A,800
AquaMoon and Potatoes,106,1545,F,3500
AquaMoon and Time Stop (hard version),81,1545,E2,3500
AquaMoon and Time Stop (easy version),75,1545,E1,3500
AquaMoon and Wrong Coordinate,470,1545,D,3000
AquaMoon and Permutations,592,1545,C,2800
AquaMoon and Chess,5706,1545,B,1900
AquaMoon and Strange Sort,13694,1545,A,1500
The Final Pursuit,397,1543,E,2700
RPD and Rap Sheet (Hard Version),1958,1543,D2,2200
RPD and Rap Sheet (Easy Version),7490,1543,D1,1700
Need for Pink Slips,5210,1543,C,1900
Customising the Track,22797,1543,B,900
Exciting Bets,26952,1543,A,900
Abnormal Permutation Pairs (hard version),819,1542,E2,2700
Abnormal Permutation Pairs (easy version),1201,1542,E1,2400
Priority Queue,2550,1542,D,2200
Strange Function,13730,1542,C,1600
Plus and Multiply,22368,1542,B,1500
Odd Set,43081,1542,A,800
Pleasant Pairs,27078,1541,B,1200
Pretty Permutations,29115,1541,A,800
Tasty Dishes,102,1540,E,3500
Inverse Inversions,267,1540,D,3200
Converging Array (Hard Version),442,1540,C2,2900
Converging Array (Easy Version),604,1540,C1,2700
Tree Array,2511,1540,B,2300
Great Graphs,13750,1540,A,1400
Strange Array,844,1539,F,2600
Game with Cards,930,1539,E,2500
PriceFixed,11399,1539,D,1600
Stable Groups,21688,1539,C,1200
Love Song,23947,1539,B,800
Contest Start,19736,1539,A,1000
Gift Set,4422,1538,G,2100
Interesting Function,18644,1538,F,1500
Funny Substrings,2837,1538,E,2100
Another Problem About Dividing Numbers,13256,1538,D,1700
Number of Pairs,27518,1538,C,1300
Friends and Candies,31308,1538,B,800
Stone Game,36093,1538,A,800
Figure Fixing,2395,1537,F,2200
Erase and Extend (Hard Version),5054,1537,E2,2200
Erase and Extend (Easy Version),12477,1537,E1,1600
Deleting Divisors,11984,1537,D,1700
Challenging Cliffs,26743,1537,C,1200
Bad Boy,28611,1537,B,900
Arithmetic Array,36457,1537,A,800
Omkar and Akmar,920,1536,F,2600
Omkar and Forest,2360,1536,E,2300
Omkar and Medians,4591,1536,D,2000
Diluc and Kaeya,13758,1536,C,1500
Prinzessin der Verurteilung,18053,1536,B,1200
Omkar and Bad Story,20104,1536,A,800
String Distance,443,1535,F,3000
Gold Transfer,2657,1535,E,2200
Playoff Tournament,7556,1535,D,1800
Unstable String,16217,1535,C,1400
Array Reodering,29894,1535,B,900
Fair Playoff,47295,1535,A,800
Lost Nodes,145,1534,H,3500
A New Beginning,541,1534,G,3300
Falling Sand (Hard Version),526,1534,F2,3000
Falling Sand (Easy Version),1204,1534,F1,2500
Lost Array,1868,1534,E,2300
Lost Tree,5879,1534,D,1800
Little Alawn's Puzzle,12604,1534,C,1300
Histogram Ugliness,12408,1534,B,1100
Colour the Flag,12645,1534,A,800
Turing's Award,147,1530,H,3400
What a Reversal,142,1530,G,3300
Bingo,755,1530,F,2600
Minimax,2915,1530,E,2100
Secret Santa,8980,1530,D,1600
Pursuit,14334,1530,C,1200
Putting Plates,15638,1530,B,800
Binary Decimal,20830,1530,A,800
Sifid and Strange Subsequences,20406,1529,B,1100
Eshag Loves Big Arrays,29512,1529,A,800
AmShZ Farm,280,1528,F,3300
Mashtali and Hagh Trees,514,1528,E,2900
"It's a bird! No, it's a plane! No, it's AaParsa!",1406,1528,D,2500
Trees of Tranquillity,2521,1528,C,2300
Kavi on Pairing Duty,8536,1528,B,1700
Parsa's Humongous Tree,14118,1528,A,1600
Partition Game,2121,1527,E,2500
MEX Tree,1847,1527,D,2400
Sequence Pair Weight,13226,1527,C,1600
Palindrome Game (hard version),7645,1527,B2,1900
Palindrome Game (easy version),24844,1527,B1,1200
And Then There Were K,34492,1527,A,800
Median Queries,253,1526,F,3000
Oolimry and Suffix Array,1034,1526,E,2400
Kill Anton,2371,1526,D,2200
Potions (Hard Version),21540,1526,C2,1600
Potions (Easy Version),21620,1526,C1,1500
I Hate 1111,29354,1526,B,1400
Mean Inequality,23972,1526,A,800
Goblins And Gnomes,320,1525,F,2800
Assimilation IV,2003,1525,E,2100
Armchairs,9481,1525,D,1800
Robot Collisions,4354,1525,C,2000
Permutation Sort,24345,1525,B,900
Potion-making,25151,1525,A,800
Hopping Around the Array ,236,1523,H,3500
Try Booking,405,1523,G,3200
Favorite Game,405,1523,F,3300
Crypto Lights,1549,1523,E,2600
Love-Hate,2098,1523,D,2400
Compression and Expansion,8640,1523,C,1600
Lord of the Values,12004,1523,B,1100
Game of Life,13430,1523,A,800
Nastia and a Beautiful Matrix,653,1521,E,2700
Nastia Plays with a Tree,1825,1521,D,2500
Nastia and a Hidden Permutation,4301,1521,C,2000
Nastia and a Good Array,20973,1521,B,1300
Nastia and Nearly Good Numbers,35917,1521,A,1000
To Go Or Not To Go?,3554,1520,G,2200
Guess the K-th Zero (Hard version),2933,1520,F2,2200
Guess the K-th Zero (Easy version),11131,1520,F1,1600
Arranging The Sheep,20433,1520,E,1400
Same Differences,44076,1520,D,1200
Not Adjacent Matrix,30972,1520,C,1000
Ordinary Numbers,43381,1520,B,800
Do Not Be Distracted!,50332,1520,A,800
Chests and Keys,392,1519,F,3200
Off by One,812,1519,E,2700
Maximum Sum of Products,14770,1519,D,1600
Berland Regional,16277,1519,C,1400
The Cake Is a Lie,30227,1519,B,800
Red and Blue Beans,28423,1519,A,800
Fly Around the World,66,1517,H,3500
Starry Night Camping,424,1517,G,3300
Reunion,450,1517,F,3200
Group Photo,959,1517,E,2500
Explorer Space,7424,1517,D,1800
Fillomino 2,13164,1517,C,1400
Morning Jogging,13124,1517,B,1200
Sum of 2050,25189,1517,A,800
Baby Ehab Plays with Permutations,825,1516,E,2500
Cut,4147,1516,D,2100
Baby Ehab Partitions Again,11633,1516,C,1700
AGAGA XOOORRR,18485,1516,B,1500
Tit for Tat,23192,1516,A,800
Phoenix and Diamonds,239,1515,I,3400
Phoenix and Bits,221,1515,H,3500
Phoenix and Odometers,961,1515,G,2700
Phoenix and Earthquake,1711,1515,F,2600
Phoenix and Computers,3418,1515,E,2200
Phoenix and Socks,11227,1515,D,1500
Phoenix and Towers,16710,1515,C,1400
Phoenix and Puzzle,24395,1515,B,1000
Phoenix and Gold,20083,1515,A,800
Baby Ehab's Hyper Apartment,591,1514,E,2700
Cut and Stick,4134,1514,D,2000
Product 1 Modulo N,14543,1514,C,1600
"AND 0, Sum Big",23520,1514,B,1200
Perfectly Imperfect Array,23889,1514,A,800
Swapping Problem,1207,1513,F,2500
Cost Equilibrium,1428,1513,E,2300
GCD and MST,5137,1513,D,2000
Add One,13448,1513,C,1600
AND Sequences,14065,1513,B,1400
Array and Peaks,19223,1513,A,800
Short Task,7922,1512,G,1700
Education,6008,1512,F,1900
Permutation by Sum,10138,1512,E,1600
Corrupted Array,21976,1512,D,1200
A-B Palindrome,19672,1512,C,1200
Almost Rectangle,25115,1512,B,800
Spy Detected!,61105,1512,A,800
Chips on a Board,712,1511,G,2700
Chainword,422,1511,F,2700
Colorings and Dominoes,2488,1511,E,2100
Min Cost String,11164,1511,D,1600
Yet Another Card Deck,22622,1511,C,1100
GCD Length,22184,1511,B,1100
Review Site,27272,1511,A,800
King's Task,5315,1510,K,1200
Japanese Game,511,1510,J,2700
Is It Rated?,454,1510,I,2700
Hard Optimization,98,1510,H,3200
Guide,1264,1510,G,2100
Fiber Shape,58,1510,F,2800
Equilibrium Point /\textbackslash/\textbackslash,244,1510,E,2700
Digits,1808,1510,D,2100
Cactus Not Enough,210,1510,C,2900
Button Lock,723,1510,B,2600
ASCII Automata Art,152,1510,A,3100
The Sports Festival,12008,1509,C,1800
TMT Document,21236,1509,B,1100
Average Height,25795,1509,A,800
Optimal Encoding,120,1508,F,3500
Tree Calendar,331,1508,E,3100
Swap Pass,534,1508,D,3000
Complete the MST,1438,1508,C,2500
Almost Sorted,3870,1508,B,1800
Binary Literature,6062,1508,A,1900
Maximize the Remaining String,4139,1506,G,2000
Triangular Paths,3126,1506,F,2000
Restoring the Permutation,12757,1506,E,1500
Epic Transformation,21089,1506,D,1400
Double-ended Strings,23900,1506,C,1000
Partial Replacement,19995,1506,B,1100
Strange Table,30266,1506,A,800
"Mysterious language again, seriously?",546,1505,I,2200
L BREAK into program,492,1505,H,2500
Encoded message,297,1505,G,2600
Math,1480,1505,F,2200
Cakewalk,1732,1505,E,1800
Xenolith? Hippodrome?,746,1505,D,1800
Fibonacci Words,6325,1505,C,1400
DMCA,6033,1505,B,1600
Is it rated - 2,14110,1505,A,900
Flip the Bits,17680,1504,B,1200
 Déjà Vu,21487,1504,A,800
Balance the Cards,137,1503,F,3500
2-Coloring,598,1503,E,3100
Flip the Cards,980,1503,D,2600
Travelling Salesman Problem,3234,1503,C,2200
3-Coloring,6874,1503,B,1700
Balance the Bits,13121,1503,A,1600
Napoleon Cake,18642,1501,B,900
Alexey and Train,11545,1501,A,800
Cupboards Jumps,333,1500,F,3500
Subset Trick,214,1500,E,3300
Tiles for Bathroom,424,1500,D,2900
Matrix Sorting,775,1500,C,2600
Two chandeliers,2007,1500,B,2200
Going Home,8625,1500,A,1800
Graph Coloring,188,1499,G,3100
Diameter Cuts,1260,1499,F,2400
Chaotic Merge,1421,1499,E,2400
The Number of Pairs,5574,1499,D,2100
Minimum Grid Path,12423,1499,C,1500
Binary Removals,20398,1499,B,1000
Domino on Windowsill,21057,1499,A,800
Christmas Game,858,1498,F,2500
Two Houses,1849,1498,E,2200
Bananas in a Microwave,2253,1498,D,2200
Planar Reflections,9374,1498,C,1600
Box Fitting,16401,1498,B,1300
GCD Sum,22824,1498,A,800
Square-free division (hard version),1576,1497,E2,2500
Square-Free Division (easy version),8105,1497,E1,1700
Genius,1499,1497,D,2500
k-LCM (hard version),16704,1497,C2,1600
k-LCM (easy version),24932,1497,C1,1200
M-arrays,18993,1497,B,1200
Meximization,23997,1497,A,800
Max and Mex,17290,1496,B,1100
Split it!,20407,1496,A,900
Squares,288,1495,F,3300
Qingshan and Daniel,409,1495,E,3200
BFS Trees,1198,1495,D,2600
Garden of the Sun,2518,1495,C,2300
Let's Go Hiking,5867,1495,B,1900
Diamond Miner,16800,1495,A,1200
Delete The Edges,335,1494,F,2900
A-Z Graph,1675,1494,E,2400
Dogeforces,2513,1494,D,2300
1D Sokoban,5265,1494,C,1900
Berland Crossword,14073,1494,B,1400
ABC String,20547,1494,A,900
Enchanted Matrix,381,1493,F,2600
Enormous XOR,876,1493,E,2600
GCD of an Array,4794,1493,D,2100
K-beautiful Strings,4492,1493,C,2000
Planet Lapituletti,11685,1493,B,1300
Anti-knapsack,19155,1493,A,800
Almost Fault-Tolerant Database,1169,1492,E,2500
Genius's Gambit,5973,1492,D,1900
Maximum width,15730,1492,C,1500
Card Deck,18195,1492,B,1100
Three swimmers,22507,1492,A,800
Ruler Of The Zoo,77,1491,I,3500
Yuezheng Ling and Dynamic Tree,774,1491,H,3400
Switch and Flip,738,1491,G,2800
Magnets,910,1491,F,2700
Fib-tree,2068,1491,E,2400
Zookeeper and The Infinite Zoo,6973,1491,D,1800
Pekora and Trampoline,7763,1491,C,1700
Minimal Cost,13628,1491,B,1200
K-th Largest Value,18082,1491,A,800
Old Floppy Drive ,5543,1490,G,1900
Equalize the Array,15667,1490,F,1500
Accidental Victory,18592,1490,E,1400
Permutation Transformation,19015,1490,D,1200
Sum of Cubes,31900,1490,C,1100
Balanced Remainders,25790,1490,B,1000
Dense Array,30806,1490,A,800
Flower Shop,34,1488,J,3100
Demonic Invasion,35,1488,I,3100
Build From Suffixes,56,1488,H,2800
Painting Numbers,121,1488,G,2500
Dogecoin,173,1488,F,2300
Palindromic Doubles,210,1488,E,2200
Problemsolving Marathon,334,1488,D,1900
Two Policemen,403,1488,C,1900
RBS Deletion,545,1488,B,1800
From Zero To Y,1367,1488,A,900
String Counting,580,1487,G,2700
Ones,361,1487,F,2900
Cheap Dinner,4411,1487,E,2000
Pythagorean Triples,17307,1487,D,1500
Minimum Ties,13831,1487,C,1500
Cat Cycle,20096,1487,B,1200
Arena,26276,1487,A,800
Pairs of Paths,642,1486,F,2600
Paired Payment,2820,1486,E,2200
Max Median,6910,1486,D,2100
Guessing the Greatest (hard version),8227,1486,C2,1900
Guessing the Greatest (easy version),11793,1486,C1,1600
Eastern Exhibition,15472,1486,B,1500
Shifting Stacks,25003,1486,A,900
Copy or Prefix Sum,1884,1485,F,2400
Move and Swap,1225,1485,E,2500
Multiples and Power Differences,4973,1485,D,2200
Floor and Mod,9663,1485,C,1700
Replace and Keep Sorted,16773,1485,B,1200
Add and Divide,21293,1485,A,1000
Exam,446,1482,H,3400
Vabank,269,1482,G,3200
Useful Edges,1479,1482,F,2400
Skyline Photo,2984,1482,E,2100
Playlist,3755,1482,D,1900
Basic Diplomacy,9141,1482,C,1600
Restore Modulo,9091,1482,B,1500
Prison Break,20191,1482,A,800
AB Tree,477,1481,F,3100
Sorting Books,2006,1481,E,2500
AB Graph,4430,1481,D,2000
Fence Painting,11387,1481,C,1600
New Colony,19084,1481,B,1100
Space Navigation ,24710,1481,A,800
The Great Hero,16991,1480,B,900
Yet Another String Game,25542,1480,A,800
School Clubs,198,1479,E,3500
Odd Mineral Resource,983,1479,D,2900
Continuous City,1261,1479,C,2500
Painting the Array II,3952,1479,B2,2100
Painting the Array I,6801,1479,B1,1900
Searching Local Minimum,11247,1479,A,1700
Nezzar and Symmetric Array,9560,1478,C,1700
Nezzar and Lucky Number,18096,1478,B,1100
Nezzar and Colorful Balls,25828,1478,A,800
Nezzar and Chocolate Bars,125,1477,F,3500
Nezzar and Tournaments,119,1477,E,3300
Nezzar and Hidden Permutations,537,1477,D,2800
Nezzar and Nice Beatmap,2223,1477,C,2200
Nezzar and Binary String,3105,1477,B,1900
Nezzar and Board,5727,1477,A,1800
Minimum Difference,537,1476,G,3100
Lanterns,641,1476,F,3000
Pattern Matching,2262,1476,E,2300
Journey,8443,1476,D,1700
Longest Simple Cycle,11125,1476,C,1600
Inflation,19620,1476,B,1300
K-divisible Sum,35696,1476,A,1000
Strange Beauty,6533,1475,G,1900
Unusual Matrix,5146,1475,F,1900
Advertising Agency,13130,1475,E,1600
Cleaning the Phone,9856,1475,D,1800
Ball in Berland,20348,1475,C,1400
New Year's Number,47174,1475,B,900
Odd Divisor,56935,1475,A,900
1 2 3 4 ...,243,1474,F,3000
What Is It?,1301,1474,E,2500
Cleaning,3895,1474,D,2200
Array Destruction,12321,1474,C,1700
Different Divisors,27101,1474,B,1000
Puzzle From the Future,22240,1474,A,800
Tiles,385,1473,G,2800
Strange Set,921,1473,F,2700
Minimum Path,3361,1473,E,2400
Program,9389,1473,D,1700
No More Inversions,12455,1473,C,1500
String LCM,30380,1473,B,1000
Replacing Elements,33053,1473,A,800
Moving to the Capital,4469,1472,G,2100
New Year's Puzzle,2963,1472,F,2100
Correct Placement,7814,1472,E,1700
Even-Odd Game,26361,1472,D,1200
Long Jumps,30379,1472,C,1100
Fair Division,48247,1472,B,800
Cards for Friends,41215,1472,A,800
Strange List,19177,1471,B,1100
Strange Partition,25048,1471,A,900
Strange Covering,117,1470,F,3500
Strange Permutation,295,1470,E,3200
Strange Housing,3611,1470,D,2200
Strange Shuffle,1314,1470,C,2500
Strange Definition,6217,1470,B,1900
Strange Birthday Party,21613,1470,A,1300
Power Sockets,828,1469,F,2600
A Bit Similar,1864,1469,E,2400
Ceil Divisions,9210,1469,D,1700
Building a Fence,10548,1469,C,1600
Red and Blue,26389,1469,B,1000
Regular Bracket Sequence,26760,1469,A,1000
Waste Sorting,7968,1468,N,900
Similar Sets,914,1468,M,2300
Prime Divisors Selection,316,1468,L,2700
The Robot,4990,1468,K,1600
Road Reform,3947,1468,J,1800
Plane Tiling,476,1468,I,2500
K and Medians,1716,1468,H,2200
Hobbits,803,1468,G,2500
Full Turn,3626,1468,F,1700
Four Segments,8671,1468,E,800
Firecrackers,4505,1468,D,1700
Berpizza,7524,1468,C,1400
Bakery,209,1468,B,2900
LaIS,1599,1468,A,2200
Distinctive Roots in a Tree,1347,1467,E,2500
Sum of Paths,3564,1467,D,2200
Three Bags,6254,1467,C,1900
Hills And Valleys,10766,1467,B,1700
Wizard of Orz,24013,1467,A,900
The Riddle of the Sphinx,184,1466,I,3400
Finding satisfactory solutions,270,1466,H,3300
Song of the Sirens,859,1466,G,2600
Euclid's nightmare,2804,1466,F,2100
Apollo versus Pan,7098,1466,E,1800
13th Labour of Heracles,10943,1466,D,1500
Canine poetry,17384,1466,C,1300
